AB31G_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AB45G_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AB50G_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AB47G_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AB52G_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AB51G_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ACA2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ACA1_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ACA6_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ACA5_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ACA3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ACA4_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO14_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO12_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO13_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO18_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO1A_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO1D_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO1C_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO1B_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
AGO7_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ALDO1_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ALDO2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ALDO3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ALDOL_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ARFE_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ARFP_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ARFS_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ARFU_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
BC2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
C3H4_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CARB_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA1_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA4_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA5_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA7_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA8_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA9_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CESA6_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CHLH_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
COPA1_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
COPA2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
COPA3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CPSF1_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CSLD2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CSLD1_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CSLD4_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CSLD5_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
CSLD3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
DCL2A_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
DCL2B_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
DNLI4_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
DPOD1_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
FH3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
FH7_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
FH6_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
GIGAN_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
HACL3_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
ISW2_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
JM705_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
JM703_ORYSJ; 13;Oryza sativa subsp. japonica (Rice)
