ACCD_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ACR22_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ADF1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ADF3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ADF4_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ADF5_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ADF6_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ADF9_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ADF7_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
AGP1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ATG8D_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ATG8A_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ATG8B_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ATG8C_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ATPE_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
C3H29_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CML19_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CML31_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CML25_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CML9_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CML7_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
COP51_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
COPT3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
COPT1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
COPT2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CSPLQ_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CSPLR_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CSPLS_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CSPLU_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CXXS1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYB5_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT10_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT11_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT7_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT6_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT5_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT8_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT9_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
CYT4_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
DAD1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
DH16B_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
DH16C_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
DH16D_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
ERG3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
FER1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
FLP2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
FLP3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
FLP4_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
FON2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
FOS1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
FTRC_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GATC_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GOS9_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRP1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRP2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXC2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXC5_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXC7_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXC3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXS3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXS9_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXC4_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXS2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXS6_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXC8_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
GRXS5_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2A1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2A2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2A6_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2A5_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2A7_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2A3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2AV1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2AV2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2AV3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2AXA_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2AXB_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B10_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B11_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B1_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B2_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B3_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B4_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B5_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
H2B7_ORYSJ; 4;Oryza sativa subsp. japonica (Rice)
