14331_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
14332_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
14334_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
14335_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
14336_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
6PGL1_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
6PGL2_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
6PGL3_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
6PGL4_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ABIL4_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ABIL2_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ABIL1_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ABIL3_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ACCO1_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ADPRM_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
AGUB_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ALFL5_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ALFL7_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ALFL6_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ALFL9_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
AMT41_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APRL4_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APRL5_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APRL2_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APRL3_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APRL6_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APX4_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APX5_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APX6_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
APX3_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
ASB1_ORYSJ; 12;Oryza sativa subsp. japonica (Rice)
