ACT1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ACT2_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ACT3_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ACT7_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ADH1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ADH2_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ADHX_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ADPO1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ADT_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
AKR1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
AKR2_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
AKR3_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ALFC_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ALF_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
AMYC1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ANM10_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ANM1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ANM62_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ANM61_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
APX7_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ARAE2_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ARGI1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ARP2_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ARP7_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ATG5_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ATL31_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
ATL41_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BAHL1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BASS2_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BASS5_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BASS3_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BASS1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BBD1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BBRA_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BBRB_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BBRD_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BGL15_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BP73_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BQMT2_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BQMT1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BRXL1_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BRXL4_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BURPG_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BURPD_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BURPA_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
BURP3_ORYSJ; 6;Oryza sativa subsp. japonica (Rice)
