ATG12_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ATG8E_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
BRK1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
CKS1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
COSA_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
CYC_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
EL2_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ELOF1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
EMP1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
FLP1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
FLP5_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GG1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRC11_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRC15_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRC12_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRC14_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRC10_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRC13_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRXC1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRXC6_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
GRXS8_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ILI3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ILI5_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ILI6_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ILI1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ILI4_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ILI7_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
ILI2_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
KRP6_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
MIF1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
MIF2_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
MIF3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
MOC2A_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
MT21A_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
NLT2A_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
NLT2B_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
NLTP1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
NLTP3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
NLTP4_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
NLTPX_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
NU4LC_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
PSAC_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
PSBE_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
PSK1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
PSK4_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
PSK5_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RFA3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RK23_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RL37A_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RLA3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RR14_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RR15_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RR16_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RR19_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RS21_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
RT31_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
S1FA1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
S1FA2_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
SDH7_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
SP1L1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
SP1L3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
SP1L2_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
SUMO1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
T2AG_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
TIM13_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
TIM9_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
UFM1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
URM1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Y2042_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Y3643_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Y4294_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
YCF70_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
YCF76_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
YY1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q67WG0_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q53PJ1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q53JQ3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q337C9_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q8LNP7_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q5QN29_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q53LT5_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q650T0_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q69S99_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q0DJD3_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q9SNQ9_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q5N7D5_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q5JL84_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q7XIF7_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q6K4Z8_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q0J6E0_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q94GS1_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q53M31_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q6H435_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
Q6H764_ORYSJ; 11;Oryza sativa subsp. japonica (Rice)
